comp	P1	P2	P3	P4	Dstat	ABBA	BABA	se	Zscore	abs.z
3	a_lp_al_1311	c_lp_sm_0134	c_ll_vl_0113	cat_autosomes	0.170483619345	18757	13293	0.0183443813311	9.29350607512568	9.29350607512568
3	a_lp_al_1311	c_lp_sm_0134	c_ll_ya_0138	cat_autosomes	0.177669243458	18205	12712	0.0193425887831	9.18539113095519	9.18539113095519
3	a_lp_al_1311	c_lp_sm_0134	c_ll_ya_0146	cat_autosomes	0.172985582193	20868	14713	0.0185094195144	9.34581346856503	9.34581346856503
3	a_lp_al_1311	c_lp_sm_0138	a_ll_pv_0223	cat_autosomes	0.0955663098206	22412	18502	0.0168518137074	5.67098067186885	5.67098067186885
3	a_lp_al_1311	c_lp_sm_0138	c_ll_ba_0227	cat_autosomes	0.165757954952	26085	18667	0.0150315582409	11.027330120771	11.027330120771
3	a_lp_al_1311	c_lp_sm_0138	c_ll_ba_0229	cat_autosomes	0.174030932084	27062	19039	0.0150646296133	11.5522874807592	11.5522874807592
3	a_lp_al_1311	c_lp_sm_0138	c_ll_ca_0241	cat_autosomes	0.170718029463	27139	19224	0.0152165988668	11.2191975984513	11.2191975984513
3	a_lp_al_1311	c_lp_sm_0138	c_ll_ca_0242	cat_autosomes	0.165807374031	26908	19254	0.0148489271866	11.1662864224042	11.1662864224042
3	a_lp_al_1311	c_lp_sm_0138	c_ll_cr_0205	cat_autosomes	0.174715872813	22998	16157	0.0161416321916	10.8239285060603	10.8239285060603
3	a_lp_al_1311	c_lp_sm_0138	c_ll_ki_0090	cat_autosomes	0.172772404348	27403	19329	0.0153656620337	11.2440586008644	11.2440586008644
3	a_lp_al_1311	c_lp_sm_0138	c_ll_ki_0091	cat_autosomes	0.160322597216	22588	16346	0.0162129996632	9.88852159048011	9.88852159048011
3	a_lp_al_1311	c_lp_sm_0138	c_ll_vl_0112	cat_autosomes	0.178532218563	27910	19454	0.015257018425	11.7016453405115	11.7016453405115
3	a_lp_al_1311	c_lp_sm_0138	c_ll_vl_0113	cat_autosomes	0.175716477751	23753	16653	0.0155363758977	11.3100042704948	11.3100042704948
3	a_lp_al_1311	c_lp_sm_0138	c_ll_ya_0138	cat_autosomes	0.176999428364	22649	15837	0.0163118757208	10.8509549357527	10.8509549357527
3	a_lp_al_1311	c_lp_sm_0138	c_ll_ya_0146	cat_autosomes	0.175835287537	27327	19154	0.01504796941	11.6849843820223	11.6849843820223
3	a_lp_al_1311	c_lp_sm_0140	a_ll_pv_0223	cat_autosomes	0.0824609354855	20990	17792	0.0160031644196	5.15278936861421	5.15278936861421
3	a_lp_al_1311	c_lp_sm_0140	c_ll_ba_0227	cat_autosomes	0.151851240059	24406	17971	0.014728098933	10.31030825837	10.31030825837
3	a_lp_al_1311	c_lp_sm_0140	c_ll_ba_0229	cat_autosomes	0.158904362261	25132	18240	0.0149588852974	10.6227408728523	10.6227408728523
3	a_lp_al_1311	c_lp_sm_0140	c_ll_ca_0241	cat_autosomes	0.160300820419	25457	18423	0.0148866299799	10.7681067263336	10.7681067263336
3	a_lp_al_1311	c_lp_sm_0140	c_ll_ca_0242	cat_autosomes	0.160792042902	25325	18309	0.0149628372319	10.746093164684	10.746093164684
3	a_lp_al_1311	c_lp_sm_0140	c_ll_cr_0205	cat_autosomes	0.161522744381	21602	15594	0.0160823143646	10.0435012473416	10.0435012473416
3	a_lp_al_1311	c_lp_sm_0140	c_ll_ki_0090	cat_autosomes	0.160701722534	25572	18491	0.0146498612867	10.9695047201501	10.9695047201501
3	a_lp_al_1311	c_lp_sm_0140	c_ll_ki_0091	cat_autosomes	0.148519140181	21212	15726	0.0158415282748	9.37530379674653	9.37530379674653
3	a_lp_al_1311	c_lp_sm_0140	c_ll_vl_0112	cat_autosomes	0.160717083324	25931	18750	0.0146631928289	10.9605789952676	10.9605789952676
3	a_lp_al_1311	c_lp_sm_0140	c_ll_vl_0113	cat_autosomes	0.160233734245	22139	16024	0.0159238610162	10.0624926380598	10.0624926380598
3	a_lp_al_1311	c_lp_sm_0140	c_ll_ya_0138	cat_autosomes	0.160544553099	21184	15323	0.0157583550919	10.1879004605958	10.1879004605958
3	a_lp_al_1311	c_lp_sm_0140	c_ll_ya_0146	cat_autosomes	0.156719150494	25272	18424	0.0147210882201	10.6458943897923	10.6458943897923
3	a_lp_al_1311	c_lp_sm_0155	a_ll_pv_0223	cat_autosomes	0.105614720524	17545	14193	0.0187908624971	5.62053607386567	5.62053607386567
3	a_lp_al_1311	c_lp_sm_0155	c_ll_ba_0227	cat_autosomes	0.168772896373	20578	14635	0.0180091172715	9.37152520185365	9.37152520185365
3	a_lp_al_1311	c_lp_sm_0155	c_ll_ba_0229	cat_autosomes	0.174523570712	21078	14814	0.0180305307345	9.679336303621	9.679336303621
3	a_lp_al_1311	c_lp_sm_0155	c_ll_ca_0241	cat_autosomes	0.171866295265	21035	14865	0.0180741276624	9.50896765117673	9.50896765117673
3	a_lp_al_1311	c_lp_sm_0155	c_ll_ca_0242	cat_autosomes	0.171528457558	20944	14811	0.0178144606636	9.62860794929825	9.62860794929825
3	a_lp_al_1311	c_lp_sm_0155	c_ll_cr_0205	cat_autosomes	0.166905421322	18328	13085	0.019278014838	8.65781164318865	8.65781164318865
3	a_lp_al_1311	c_lp_sm_0155	c_ll_ki_0090	cat_autosomes	0.170974376077	21067	14915	0.0181239482549	9.43361643237837	9.43361643237837
3	a_lp_al_1311	c_lp_sm_0155	c_ll_ki_0091	cat_autosomes	0.162679881826	18300	13179	0.0187065343915	8.69642010761328	8.69642010761328
3	a_lp_al_1311	c_lp_sm_0155	c_ll_vl_0112	cat_autosomes	0.174495900731	21202	14902	0.0176815323211	9.86882231483794	9.86882231483794
3	a_lp_al_1311	c_lp_sm_0155	c_ll_vl_0113	cat_autosomes	0.167802864469	18672	13306	0.0177173152118	9.47112259747124	9.47112259747124
3	a_lp_al_1311	c_lp_sm_0155	c_ll_ya_0138	cat_autosomes	0.171814170776	18060	12764	0.0185815380965	9.24649885729119	9.24649885729119
3	a_lp_al_1311	c_lp_sm_0155	c_ll_ya_0146	cat_autosomes	0.174480778972	20867	14667	0.0173269065168	10.0699324950374	10.0699324950374
3	a_lp_al_1311	c_lp_sm_0156	a_ll_pv_0223	cat_autosomes	0.12100983129	18472	14484	0.0191663238318	6.31366934796465	6.31366934796465
3	a_lp_al_1311	c_lp_sm_0156	c_ll_ba_0227	cat_autosomes	0.182141489303	21606	14948	0.0182322154233	9.9900908953846	9.9900908953846
3	a_lp_al_1311	c_lp_sm_0156	c_ll_ba_0229	cat_autosomes	0.185578399935	21999	15112	0.0181067065846	10.2491526588738	10.2491526588738
3	a_lp_al_1311	c_lp_sm_0156	c_ll_ca_0241	cat_autosomes	0.184194234341	21997	15154	0.0179865334459	10.2406744965627	10.2406744965627
3	a_lp_al_1311	c_lp_sm_0156	c_ll_ca_0242	cat_autosomes	0.180985820392	21863	15162	0.0170375558335	10.6227572875293	10.6227572875293
3	a_lp_al_1311	c_lp_sm_0156	c_ll_cr_0205	cat_autosomes	0.190699960072	19384	13175	0.0191676675089	9.94904361646786	9.94904361646786
3	a_lp_al_1311	c_lp_sm_0156	c_ll_ki_0090	cat_autosomes	0.185832640695	22114	15183	0.0178653144948	10.4018678623928	10.4018678623928
3	a_lp_al_1311	c_lp_sm_0156	c_ll_ki_0091	cat_autosomes	0.176087490784	19142	13410	0.0185543682331	9.4903522756366	9.4903522756366
3	a_lp_al_1311	c_lp_sm_0156	c_ll_vl_0112	cat_autosomes	0.185080891534	22305	15338	0.0177020193553	10.4553547151437	10.4553547151437
3	a_lp_al_1311	c_lp_sm_0156	c_ll_vl_0113	cat_autosomes	0.188441383441	19844	13551	0.0181227863898	10.3980358973419	10.3980358973419
3	a_lp_al_1311	c_lp_sm_0156	c_ll_ya_0138	cat_autosomes	0.18796106875	19163	13099	0.0185568238	10.1289461373234	10.1289461373234
3	a_lp_al_1311	c_lp_sm_0156	c_ll_ya_0146	cat_autosomes	0.182027462557	21822	15101	0.0170677369755	10.6650027955254	10.6650027955254
3	a_lp_al_1311	c_lp_sm_0161	a_ll_pv_0223	cat_autosomes	0.0852713178295	15400	12980	0.0174961638877	4.87371508273575	4.87371508273575
3	a_lp_al_1311	c_lp_sm_0161	c_ll_ba_0227	cat_autosomes	0.148723816789	18070	13391	0.0161257396673	9.22275938080436	9.22275938080436
3	a_lp_al_1311	c_lp_sm_0161	c_ll_ba_0229	cat_autosomes	0.152416823603	18358	13502	0.016600849921	9.18126628023987	9.18126628023987
3	a_lp_al_1311	c_lp_sm_0161	c_ll_ca_0241	cat_autosomes	0.151330325191	18499	13636	0.0159956942705	9.46069127303154	9.46069127303154
3	a_lp_al_1311	c_lp_sm_0161	c_ll_ca_0242	cat_autosomes	0.152581645114	18405	13532	0.0166881788519	9.14309742651327	9.14309742651327
3	a_lp_al_1311	c_lp_sm_0161	c_ll_cr_0205	cat_autosomes	0.152445277414	16295	11984	0.0178047671778	8.56204834871851	8.56204834871851
3	a_lp_al_1311	c_lp_sm_0161	c_ll_ki_0090	cat_autosomes	0.154186384584	18658	13673	0.016568744287	9.30585818171967	9.30585818171967
3	a_lp_al_1311	c_lp_sm_0161	c_ll_ki_0091	cat_autosomes	0.137773657563	15955	12091	0.0166503432406	8.27452356820215	8.27452356820215
3	a_lp_al_1311	c_lp_sm_0161	c_ll_vl_0112	cat_autosomes	0.161636402873	18840	13597	0.0158665791238	10.1872244553676	10.1872244553676
3	a_lp_al_1311	c_lp_sm_0161	c_ll_vl_0113	cat_autosomes	0.158471841493	16693	12126	0.0167709579405	9.44918245309698	9.44918245309698
3	a_lp_al_1311	c_lp_sm_0161	c_ll_ya_0138	cat_autosomes	0.157751032872	16113	11722	0.0166642923438	9.46641055122222	9.46641055122222
3	a_lp_al_1311	c_lp_sm_0161	c_ll_ya_0146	cat_autosomes	0.156773402885	18406	13417	0.0161203465083	9.72518815301402	9.72518815301402
3	a_lp_al_1311	c_lp_sm_0185	a_ll_pv_0223	cat_autosomes	0.0971762788245	22886	18832	0.018051453264	5.38329393225633	5.38329393225633
3	a_lp_al_1311	c_lp_sm_0185	c_ll_ba_0227	cat_autosomes	0.170069808028	26818	19022	0.0169601046088	10.027639094853	10.027639094853
3	a_lp_al_1311	c_lp_sm_0185	c_ll_ba_0229	cat_autosomes	0.177952219882	27686	19321	0.0165255245578	10.7683250392198	10.7683250392198
3	a_lp_al_1311	c_lp_sm_0185	c_ll_ca_0241	cat_autosomes	0.178966478088	27925	19447	0.0166618964038	10.7410629469034	10.7410629469034
3	a_lp_al_1311	c_lp_sm_0185	c_ll_ca_0242	cat_autosomes	0.175959327469	27872	19531	0.0172745193832	10.1860621164445	10.1860621164445
3	a_lp_al_1311	c_lp_sm_0185	c_ll_cr_0205	cat_autosomes	0.179725808066	23578	16394	0.0188904082525	9.51413043401085	9.51413043401085
3	a_lp_al_1311	c_lp_sm_0185	c_ll_ki_0090	cat_autosomes	0.180123704447	28238	19618	0.0162841498222	11.0612900528242	11.0612900528242
3	a_lp_al_1311	c_lp_sm_0185	c_ll_ki_0091	cat_autosomes	0.170661625709	23223	16452	0.0181629607675	9.39613468825933	9.39613468825933
3	a_lp_al_1311	c_lp_sm_0185	c_ll_vl_0112	cat_autosomes	0.177253653596	28476	19901	0.0167309998627	10.5943252077342	10.5943252077342
3	a_lp_al_1311	c_lp_sm_0185	c_ll_vl_0113	cat_autosomes	0.175247669709	24082	16900	0.0167218896012	10.4801355521701	10.4801355521701
3	a_lp_al_1311	c_lp_sm_0185	c_ll_ya_0138	cat_autosomes	0.178858048357	23062	16064	0.0179163993023	9.98292376381895	9.98292376381895
3	a_lp_al_1311	c_lp_sm_0185	c_ll_ya_0146	cat_autosomes	0.178973664154	27845	19391	0.0164299274636	10.8931499880636	10.8931499880636
3	a_lp_al_1311	c_lp_sm_0186	a_ll_pv_0223	cat_autosomes	0.105265659158	23257	18827	0.017819250067	5.90741241983829	5.90741241983829
3	a_lp_al_1311	c_lp_sm_0186	c_ll_ba_0227	cat_autosomes	0.181229494042	27362	18966	0.0171739052036	10.5526082678045	10.5526082678045
3	a_lp_al_1311	c_lp_sm_0186	c_ll_ba_0229	cat_autosomes	0.184674135494	28075	19322	0.0169512499533	10.8944258389658	10.8944258389658
3	a_lp_al_1311	c_lp_sm_0186	c_ll_ca_0241	cat_autosomes	0.183501718571	28407	19598	0.0163488570661	11.2241313156684	11.2241313156684
3	a_lp_al_1311	c_lp_sm_0186	c_ll_ca_0242	cat_autosomes	0.186692628185	28340	19423	0.0157977361906	11.8176823522402	11.8176823522402
3	a_lp_al_1311	c_lp_sm_0186	c_ll_cr_0205	cat_autosomes	0.184350625232	23915	16470	0.0177075724919	10.4108355516448	10.4108355516448
3	a_lp_al_1311	c_lp_sm_0186	c_ll_ki_0090	cat_autosomes	0.188042710541	28595	19543	0.016814040794	11.1836716018973	11.1836716018973
3	a_lp_al_1311	c_lp_sm_0186	c_ll_ki_0091	cat_autosomes	0.1780521262	23617	16478	0.0175987576751	10.1173122266421	10.1173122266421
3	a_lp_al_1311	c_lp_sm_0186	c_ll_vl_0112	cat_autosomes	0.190957544569	29160	19809	0.016332577865	11.6918190225325	11.6918190225325
3	a_lp_al_1311	c_lp_sm_0186	c_ll_vl_0113	cat_autosomes	0.189535864979	24668	16807	0.0169922732832	11.1542382717203	11.1542382717203
3	a_lp_al_1311	c_lp_sm_0186	c_ll_ya_0138	cat_autosomes	0.194267114128	23665	15966	0.018206680752	10.6701005402459	10.6701005402459
3	a_lp_al_1311	c_lp_sm_0186	c_ll_ya_0146	cat_autosomes	0.186788775489	28315	19402	0.0157175770318	11.8840693518528	11.8840693518528
3	a_lp_al_1311	c_lp_sm_0206	a_ll_pv_0223	cat_autosomes	0.130737729968	18500	14222	0.0209063936878	6.25348072557786	6.25348072557786
3	a_lp_al_1311	c_lp_sm_0206	c_ll_ba_0227	cat_autosomes	0.192660045668	21676	14673	0.0194132422099	9.92415607784211	9.92415607784211
3	a_lp_al_1311	c_lp_sm_0206	c_ll_ba_0229	cat_autosomes	0.19837398374	22110	14790	0.0193222864887	10.2665895082351	10.2665895082351
3	a_lp_al_1311	c_lp_sm_0206	c_ll_ca_0241	cat_autosomes	0.193127481968	22083	14934	0.0191907036169	10.0635956775407	10.0635956775407
3	a_lp_al_1311	c_lp_sm_0206	c_ll_ca_0242	cat_autosomes	0.191925213386	21994	14911	0.0197659061654	9.70991219830655	9.70991219830655
3	a_lp_al_1311	c_lp_sm_0206	c_ll_cr_0205	cat_autosomes	0.19638115235	19373	13013	0.0198944287991	9.87116314487421	9.87116314487421
3	a_lp_al_1311	c_lp_sm_0206	c_ll_ki_0090	cat_autosomes	0.193639671203	22145	14960	0.0195331577349	9.91338286574233	9.91338286574233
3	a_lp_al_1311	c_lp_sm_0206	c_ll_ki_0091	cat_autosomes	0.18762363996	19211	13141	0.0203408572843	9.22397897677678	9.22397897677678
3	a_lp_al_1311	c_lp_sm_0206	c_ll_vl_0112	cat_autosomes	0.195621412362	22391	15064	0.0193935043042	10.0869553688466	10.0869553688466
3	a_lp_al_1311	c_lp_sm_0206	c_ll_vl_0113	cat_autosomes	0.194587083912	19774	13332	0.0200089062465	9.7250235227644	9.7250235227644
3	a_lp_al_1311	c_lp_sm_0206	c_ll_ya_0138	cat_autosomes	0.196773588445	19140	12846	0.020305642529	9.69058665166458	9.69058665166458
3	a_lp_al_1311	c_lp_sm_0206	c_ll_ya_0146	cat_autosomes	0.195192412515	21927	14765	0.0192755589232	10.1264203695835	10.1264203695835
3	a_lp_al_1311	c_lp_sm_0208	a_ll_pv_0223	cat_autosomes	0.1150332484	17942	14240	0.0193575734735	5.94254484207318	5.94254484207318
3	a_lp_al_1311	c_lp_sm_0208	c_ll_ba_0227	cat_autosomes	0.174102254541	20909	14708	0.0186191218951	9.35072317168827	9.35072317168827
3	a_lp_al_1311	c_lp_sm_0208	c_ll_ba_0229	cat_autosomes	0.180042662825	21298	14799	0.0183412912773	9.81624794584822	9.81624794584822
3	a_lp_al_1311	c_lp_sm_0208	c_ll_ca_0241	cat_autosomes	0.180077262693	21383	14857	0.0181924795375	9.89844525161116	9.89844525161116
3	a_lp_al_1311	c_lp_sm_0208	c_ll_ca_0242	cat_autosomes	0.176796959525	21210	14837	0.0183044401079	9.65869256217765	9.65869256217765
3	a_lp_al_1311	c_lp_sm_0208	c_ll_cr_0205	cat_autosomes	0.179346627603	18718	13025	0.0190170537925	9.43083137692607	9.43083137692607
3	a_lp_al_1311	c_lp_sm_0208	c_ll_ki_0090	cat_autosomes	0.180390970828	21466	14905	0.0182974673678	9.8587945097502	9.8587945097502
3	a_lp_al_1311	c_lp_sm_0208	c_ll_ki_0091	cat_autosomes	0.168665620094	18611	13239	0.018975015719	8.88882636998884	8.88882636998884
3	a_lp_al_1311	c_lp_sm_0208	c_ll_vl_0112	cat_autosomes	0.181939708089	21662	14993	0.0185354609573	9.81576387596365	9.81576387596365
3	a_lp_al_1311	c_lp_sm_0208	c_ll_vl_0113	cat_autosomes	0.18001167112	19210	13349	0.0192073414572	9.37202431274118	9.37202431274118
3	a_lp_al_1311	c_lp_sm_0208	c_ll_ya_0138	cat_autosomes	0.179689991708	18494	12860	0.0191041734033	9.4057977759436	9.4057977759436
3	a_lp_al_1311	c_lp_sm_0208	c_ll_ya_0146	cat_autosomes	0.18080400612	21222	14723	0.0179670211268	10.0631042198926	10.0631042198926
3	a_lp_al_1311	c_lp_sm_0213	a_ll_pv_0223	cat_autosomes	0.108838799544	17513	14075	0.0183492048042	5.93152677216222	5.93152677216222
3	a_lp_al_1311	c_lp_sm_0213	c_ll_ba_0227	cat_autosomes	0.166947819871	20407	14568	0.0169137149061	9.87055893976252	9.87055893976252
3	a_lp_al_1311	c_lp_sm_0213	c_ll_ba_0229	cat_autosomes	0.172602739726	20758	14647	0.0168060381058	10.2702813500365	10.2702813500365
3	a_lp_al_1311	c_lp_sm_0213	c_ll_ca_0241	cat_autosomes	0.173542161935	20980	14775	0.0167502959567	10.3605430246493	10.3605430246493
3	a_lp_al_1311	c_lp_sm_0213	c_ll_ca_0242	cat_autosomes	0.169480996216	20708	14706	0.0171614039675	9.87570693732054	9.87570693732054
3	a_lp_al_1311	c_lp_sm_0213	c_ll_cr_0205	cat_autosomes	0.172413793103	18411	12996	0.0180097363239	9.57336576184053	9.57336576184053
3	a_lp_al_1311	c_lp_sm_0213	c_ll_ki_0090	cat_autosomes	0.16764067457	20979	14955	0.0170670111453	9.82249751539922	9.82249751539922
3	a_lp_al_1311	c_lp_sm_0213	c_ll_ki_0091	cat_autosomes	0.165118216185	18184	13030	0.0181909884037	9.07692383286965	9.07692383286965
3	a_lp_al_1311	c_lp_sm_0213	c_ll_vl_0112	cat_autosomes	0.176825889394	21237	14855	0.0169320180447	10.4432849603151	10.4432849603151
3	a_lp_al_1311	c_lp_sm_0213	c_ll_vl_0113	cat_autosomes	0.174311926606	18752	13185	0.0175392632326	9.93838363073363	9.93838363073363
3	a_lp_al_1311	c_lp_sm_0213	c_ll_ya_0138	cat_autosomes	0.172612682674	18094	12767	0.0174064014396	9.91662080602725	9.91662080602725
3	a_lp_al_1311	c_lp_sm_0213	c_ll_ya_0146	cat_autosomes	0.171027404985	20767	14701	0.0166892502552	10.2477584295143	10.2477584295143
3	a_lp_al_1311	c_lp_sm_0226	a_ll_pv_0223	cat_autosomes	0.114532734549	18241	14492	0.0178906015639	6.4018380902354	6.4018380902354
3	a_lp_al_1311	c_lp_sm_0226	c_ll_ba_0227	cat_autosomes	0.173422253806	21466	15121	0.0164941370162	10.5141756513645	10.5141756513645
3	a_lp_al_1311	c_lp_sm_0226	c_ll_ba_0229	cat_autosomes	0.178369303258	21758	15171	0.0164746817673	10.8268739741024	10.8268739741024
3	a_lp_al_1311	c_lp_sm_0226	c_ll_ca_0241	cat_autosomes	0.183802797991	22043	15198	0.016631913122	11.0512120068661	11.0512120068661
3	a_lp_al_1311	c_lp_sm_0226	c_ll_ca_0242	cat_autosomes	0.177656763897	21842	15252	0.0169647774368	10.4720951724145	10.4720951724145
3	a_lp_al_1311	c_lp_sm_0226	c_ll_cr_0205	cat_autosomes	0.179587951733	19209	13360	0.0178044904037	10.0866662095355	10.0866662095355
3	a_lp_al_1311	c_lp_sm_0226	c_ll_ki_0090	cat_autosomes	0.176568320069	21953	15364	0.0168448490072	10.4820363776208	10.4820363776208
3	a_lp_al_1311	c_lp_sm_0226	c_ll_ki_0091	cat_autosomes	0.167093371171	18918	13501	0.0177187507729	9.43031330552724	9.43031330552724
3	a_lp_al_1311	c_lp_sm_0226	c_ll_vl_0112	cat_autosomes	0.179598277568	22052	15337	0.0167423101211	10.7272100605553	10.7272100605553
3	a_lp_al_1311	c_lp_sm_0226	c_ll_vl_0113	cat_autosomes	0.177563329312	19524	13636	0.016988475895	10.4519870063365	10.4519870063365
3	a_lp_al_1311	c_lp_sm_0226	c_ll_ya_0138	cat_autosomes	0.181710139488	18892	13082	0.0171365501851	10.6036592852857	10.6036592852857
3	a_lp_al_1311	c_lp_sm_0226	c_ll_ya_0146	cat_autosomes	0.178334461747	21755	15170	0.016531098826	10.7878165646507	10.7878165646507
3	a_lp_al_1311	c_lp_sm_0276	a_ll_pv_0223	cat_autosomes	0.123620033681	18015	14051	0.0174213552159	7.09589077020686	7.09589077020686
3	a_lp_al_1311	c_lp_sm_0276	c_ll_ba_0227	cat_autosomes	0.182166826462	20961	14501	0.0167090061161	10.9023137101178	10.9023137101178
3	a_lp_al_1311	c_lp_sm_0276	c_ll_ba_0229	cat_autosomes	0.187691110246	21363	14611	0.0170537374254	11.0058637332161	11.0058637332161
3	a_lp_al_1311	c_lp_sm_0276	c_ll_ca_0241	cat_autosomes	0.186560565871	21472	14720	0.0162094889957	11.5093428250878	11.5093428250878
3	a_lp_al_1311	c_lp_sm_0276	c_ll_ca_0242	cat_autosomes	0.183584237326	21385	14751	0.0164318947568	11.1724326404919	11.1724326404919
3	a_lp_al_1311	c_lp_sm_0276	c_ll_cr_0205	cat_autosomes	0.189387471144	18806	12817	0.017779311012	10.6521265653193	10.6521265653193
3	a_lp_al_1311	c_lp_sm_0276	c_ll_ki_0090	cat_autosomes	0.184265465333	21556	14848	0.0161711336972	11.3947153479354	11.3947153479354
3	a_lp_al_1311	c_lp_sm_0276	c_ll_ki_0091	cat_autosomes	0.180995331407	18593	12894	0.0170679914054	10.6043720733148	10.6043720733148
3	a_lp_al_1311	c_lp_sm_0276	c_ll_vl_0112	cat_autosomes	0.185359706317	21634	14868	0.0163831430049	11.3140504396233	11.3140504396233
3	a_lp_al_1311	c_lp_sm_0276	c_ll_vl_0113	cat_autosomes	0.190442379526	19281	13112	0.0166538548127	11.4353332407324	11.4353332407324
3	a_lp_al_1311	c_lp_sm_0276	c_ll_ya_0138	cat_autosomes	0.191855058522	18584	12601	0.0170033180059	11.2833894217251	11.2833894217251
3	a_lp_al_1311	c_lp_sm_0276	c_ll_ya_0146	cat_autosomes	0.189440735714	21470	14631	0.0165387684004	11.4543435839768	11.4543435839768
3	a_lp_al_1311	c_lp_sm_0298	a_ll_pv_0223	cat_autosomes	0.109380988885	23155	18589	0.0172285988376	6.3488035165277	6.3488035165277
3	a_lp_al_1311	c_lp_sm_0298	c_ll_ba_0227	cat_autosomes	0.178679693804	27023	18830	0.0153344900279	11.6521445107666	11.6521445107666
3	a_lp_al_1311	c_lp_sm_0298	c_ll_ba_0229	cat_autosomes	0.186140959472	28038	19238	0.0157695979106	11.8037860272189	11.8037860272189
3	a_lp_al_1311	c_lp_sm_0298	c_ll_ca_0241	cat_autosomes	0.184905978227	28135	19354	0.0152122566596	12.1550656398051	12.1550656398051
3	a_lp_al_1311	c_lp_sm_0298	c_ll_ca_0242	cat_autosomes	0.178317473045	27922	19471	0.0145430815449	12.2613266311178	12.2613266311178
3	a_lp_al_1311	c_lp_sm_0298	c_ll_cr_0205	cat_autosomes	0.186956086826	23732	16256	0.0164000356619	11.3997366030325	11.3997366030325
3	a_lp_al_1311	c_lp_sm_0298	c_ll_ki_0090	cat_autosomes	0.185955840961	28441	19522	0.0153092811402	12.1466082736378	12.1466082736378
3	a_lp_al_1311	c_lp_sm_0298	c_ll_ki_0091	cat_autosomes	0.181105932737	23442	16253	0.0164315656816	11.0218305574983	11.0218305574983
3	a_lp_al_1311	c_lp_sm_0298	c_ll_vl_0112	cat_autosomes	0.189139116472	28883	19695	0.0152369270669	12.4132061301834	12.4132061301834
3	a_lp_al_1311	c_lp_sm_0298	c_ll_vl_0113	cat_autosomes	0.187747275419	24467	16732	0.016613428376	11.3009350731137	11.3009350731137
3	a_lp_al_1311	c_lp_sm_0298	c_ll_ya_0138	cat_autosomes	0.187093495935	23362	15998	0.0165825686612	11.2825401032569	11.2825401032569
3	a_lp_al_1311	c_lp_sm_0298	c_ll_ya_0146	cat_autosomes	0.188910190237	28217	19250	0.015298631764	12.348175519953	12.348175519953
3	a_lp_al_1311	c_lp_sm_0320	a_ll_pv_0223	cat_autosomes	0.114296237186	18153	14429	0.01756254261	6.50795501107684	6.50795501107684
3	a_lp_al_1311	c_lp_sm_0320	c_ll_ba_0227	cat_autosomes	0.173049252905	21197	14943	0.0163211499594	10.6027610392327	10.6027610392327
3	a_lp_al_1311	c_lp_sm_0320	c_ll_ba_0229	cat_autosomes	0.177034796588	21598	15101	0.0164956081904	10.7322382142314	10.7322382142314
3	a_lp_al_1311	c_lp_sm_0320	c_ll_ca_0241	cat_autosomes	0.174869337979	21580	15156	0.0164714376451	10.6165194409136	10.6165194409136
3	a_lp_al_1311	c_lp_sm_0320	c_ll_ca_0242	cat_autosomes	0.175850293676	21521	15084	0.0165117583883	10.650004048061	10.650004048061
3	a_lp_al_1311	c_lp_sm_0320	c_ll_cr_0205	cat_autosomes	0.180834237866	19038	13207	0.0168825137576	10.711333659337	10.711333659337
